lakeid,metric,sampledate,year,daynum,dayWeibull,weibull.r2
TR,drsif_surfMax,2006-04-21,2006,111,111,0.9037366890904099
TR,no3no2_surfMax,2006-04-21,2006,111,111,0.95453552418709
TR,ph_surfMax,2006-09-06,2006,249,215,0.8829902523913339
TR,totnf_surfMax,2006-10-30,2006,303,-999,-999
TR,totnuf_surfMax,2006-05-17,2006,137,133,0.7709189654224347
TR,totpuf_surfMax,2006-05-17,2006,137,-999,-999
TR,doc_surfMax,2007-07-17,2007,198,206,0.834974151093487
TR,drsif_surfMax,2007-04-26,2007,116,317,-0.04831787347103389
TR,no3no2_surfMax,2007-10-11,2007,284,284,0.8519169032178702
TR,ph_surfMax,2007-07-17,2007,198,202,0.9467177749081039
TR,totnf_surfMax,2007-11-13,2007,317,-999,-999
TR,totnuf_surfMax,2007-04-26,2007,116,116,0.19102449276629752
TR,totpuf_surfMax,2007-11-13,2007,317,317,0.7853571661225873
TR,doc_surfMax,2008-08-27,2008,240,-999,-999
TR,drsif_surfMax,2008-05-12,2008,133,134,0.6394393216356823
TR,no3no2_surfMax,2008-05-12,2008,133,133,0.8059440745736786
TR,ph_surfMax,2008-07-31,2008,213,201,0.9444484398478112
TR,totnf_surfMax,2008-05-12,2008,133,133,0.48563302542244213
TR,totnuf_surfMax,2008-11-11,2008,316,-999,-999
TR,totpuf_surfMax,2008-07-03,2008,185,NA,NA
TR,doc_surfMax,2009-07-20,2009,201,193,0.5866325429982278
TR,drsif_surfMax,2009-04-30,2009,120,126,0.8518478960019411
TR,no3no2_surfMax,2009-04-30,2009,120,120,0.6543110712277531
TR,ph_surfMax,2009-07-20,2009,201,213,0.8859659505860522
TR,totnf_surfMax,2009-07-20,2009,201,185,0.5824604876828383
TR,totnuf_surfMax,2009-05-28,2009,148,157,0.7135109836683623
TR,totpuf_surfMax,2009-10-13,2009,286,303,0.5986131744885553
TR,doc_surfMax,2010-07-07,2010,188,NA,NA
TR,drsif_surfMax,2010-11-12,2010,316,-999,-999
TR,no3no2_surfMax,2010-11-12,2010,316,-999,-999
TR,ph_surfMax,2010-06-09,2010,160,192,0.8127120231483258
TR,totnf_surfMax,2010-09-02,2010,245,232,0.7529214476115296
TR,totnuf_surfMax,2010-09-02,2010,245,-999,-999
TR,totpuf_surfMax,2010-11-12,2010,316,-999,-999
TR,drsif_surfMax,2011-05-04,2011,124,NA,NA
TR,no3no2_surfMax,2011-10-21,2011,294,NA,NA
TR,ph_surfMax,2011-08-25,2011,237,207,0.9212986021718107
TR,totnf_surfMax,2011-08-25,2011,237,237,0.9439664837369984
TR,totnuf_surfMax,2011-08-25,2011,237,236,0.9566271864086228
TR,totpuf_surfMax,2011-09-21,2011,264,297,0.4975645162094816
TR,doc_surfMax,2012-07-24,2012,206,193,0.5987090742669003
TR,drsif_surfMax,2012-04-04,2012,95,95,0.5580406140997458
TR,no3no2_surfMax,2012-04-04,2012,95,95,0.9082677386790692
TR,ph_surfMax,2012-05-01,2012,122,163,0.8451146328387189
TR,totnf_surfMax,2012-04-04,2012,95,95,0.5616806429257137
TR,totnuf_surfMax,2012-05-01,2012,122,-999,-999
TR,totpuf_surfMax,2012-11-09,2012,314,314,0.928908337065326
TR,doc_surfMax,2013-09-05,2013,248,231,0.07929491625199858
TR,drsif_surfMax,2013-11-14,2013,318,-999,-999
TR,no3no2_surfMax,2013-05-16,2013,136,136,0.4974152569611875
TR,ph_surfMax,2013-09-05,2013,248,210,0.8945065042250184
TR,totnf_surfMax,2013-10-02,2013,275,-999,-999
TR,totnuf_surfMax,2013-11-14,2013,318,-999,-999
TR,totpuf_surfMax,2013-10-30,2013,303,305,0.5136282779241703
TR,doc_surfMax,2014-07-16,2014,197,NA,NA
TR,drsif_surfMax,2014-09-11,2014,254,NA,NA
TR,no3no2_surfMax,2014-05-22,2014,142,NA,NA
TR,ph_surfMax,2014-06-19,2014,170,NA,NA
TR,totnf_surfMax,2014-05-22,2014,142,NA,NA
TR,totnuf_surfMax,2014-05-22,2014,142,NA,NA
TR,totpuf_surfMax,2014-06-19,2014,170,NA,NA
TR,doc_surfMax,2015-09-11,2015,254,231,0.7907801776163239
TR,drsif_surfMax,2015-11-18,2015,322,308,0.7125479094633176
TR,no3no2_surfMax,2015-04-24,2015,114,NA,NA
TR,ph_surfMax,2015-07-16,2015,197,197,0.909672507435078
TR,totnf_surfMax,2015-04-24,2015,114,120,0.3681711637297158
TR,totnuf_surfMax,2015-10-08,2015,281,-999,-999
TR,totpuf_surfMax,2015-07-16,2015,197,196,0.8814817034641376
TR,doc_surfMax,2016-07-22,2016,204,NA,NA
TR,drsif_surfMax,2016-04-27,2016,118,118,0.7621105187369931
TR,no3no2_surfMax,2016-04-27,2016,118,118,0.9693746323825065
TR,ph_surfMax,2016-08-19,2016,232,200,0.9510896738216744
TR,totnf_surfMax,2016-04-27,2016,118,118,0.14514476902976292
TR,totnuf_surfMax,2016-04-27,2016,118,118,0.04500303887829249
TR,totpuf_surfMax,2016-09-15,2016,259,199,0.29236198876624
TR,doc_surfMax,2017-08-10,2017,222,NA,NA
TR,drsif_surfMax,2017-11-14,2017,318,-999,-999
TR,no3no2_surfMax,2017-04-21,2017,111,111,0.5207354159857027
TR,ph_surfMax,2017-07-13,2017,194,198,0.9364734526132859
TR,totnf_surfMax,2017-11-14,2017,318,-999,-999
TR,totnuf_surfMax,2017-11-14,2017,318,318,0.7670003825994061
TR,totpuf_surfMax,2017-05-19,2017,139,-999,-999
TR,doc_surfMax,2018-07-12,2018,193,NA,NA
TR,drsif_surfMax,2018-05-17,2018,137,NA,NA
TR,no3no2_surfMax,2018-05-17,2018,137,NA,NA
TR,ph_surfMax,2018-07-12,2018,193,NA,NA
TR,totnf_surfMax,2018-05-17,2018,137,NA,NA
TR,totnuf_surfMax,2018-05-17,2018,137,NA,NA
TR,totpuf_surfMax,2018-05-17,2018,137,NA,NA
WI,doc_surfMax,1996-07-10,1996,192,NA,NA
WI,drp_surfMax,1996-08-21,1996,234,234,0.7676295186002482
WI,drsif_surfMax,1996-09-06,1996,250,252,0.953411661446307
WI,no3no2_surfMax,1996-04-12,1996,103,103,0.9072128388311766
WI,ph_surfMax,1996-08-21,1996,234,241,0.7729529561957558
WI,totnf_surfMax,1996-06-11,1996,163,160,0.7579377430757206
WI,totnuf_surfMax,1996-07-10,1996,192,123,0.2758701879235421
WI,totpuf_surfMax,1996-07-24,1996,206,196,0.34531316843221815
WI,doc_surfMax,1997-07-08,1997,189,177,0.9218207876531324
WI,drp_surfMax,1997-11-20,1997,324,324,0.9979764529110884
WI,drsif_surfMax,1997-08-19,1997,231,236,0.8342470510838793
WI,no3no2_surfMax,1997-05-05,1997,125,-999,-999
WI,ph_surfMax,1997-09-11,1997,254,258,0.4021227063676549
WI,totnf_surfMax,1997-04-10,1997,100,100,0.2539029069317109
WI,totnuf_surfMax,1997-04-10,1997,100,100,0.4019700096576849
WI,totpuf_surfMax,1997-08-19,1997,231,205,0.5426724946463779
WI,doc_surfMax,1998-06-10,1998,161,167,0.9251514000729881
WI,drp_surfMax,1998-05-24,1998,144,NA,NA
WI,drsif_surfMax,1998-09-29,1998,272,248,0.9766070737098496
WI,no3no2_surfMax,1998-03-25,1998,84,84,0.6569213566588541
WI,totnf_surfMax,1998-06-10,1998,161,145,0.42581693976661106
WI,totnuf_surfMax,1998-08-07,1998,219,-999,-999
WI,totpuf_surfMax,1998-08-07,1998,219,209,0.8549452484111646
WI,doc_surfMax,1999-10-25,1999,298,333,0.8036142544018768
WI,drp_surfMax,1999-08-31,1999,243,242,0.6575149168273633
WI,drsif_surfMax,1999-08-31,1999,243,211,0.9709373743546157
WI,no3no2_surfMax,1999-03-30,1999,89,89,0.7559127455117152
WI,ph_surfMax,1999-09-28,1999,271,257,0.8513936743936632
WI,totnf_surfMax,1999-03-30,1999,89,89,0.719607535771819
WI,totnuf_surfMax,1999-03-30,1999,89,89,0.18096200066705592
WI,totpuf_surfMax,1999-07-19,1999,200,214,0.9137278320531846
WI,doc_surfMax,2000-11-20,2000,325,325,0.9696043271616132
WI,drp_surfMax,2000-08-14,2000,227,226,0.9786368723642067
WI,drsif_surfMax,2000-08-29,2000,242,233,0.9297922137126585
WI,no3no2_surfMax,2000-03-16,2000,76,76,0.8040139240548515
WI,ph_surfMax,2000-08-29,2000,242,244,0.8120354653893319
WI,totnf_surfMax,2000-03-16,2000,76,76,0.12086439734027221
WI,totnuf_surfMax,2000-03-27,2000,87,80,0.5234831532186363
WI,totpuf_surfMax,2000-08-01,2000,214,211,0.8216811646261096
WI,doc_surfMax,2001-08-28,2001,240,233,0.7089743822917282
WI,drp_surfMax,2001-08-01,2001,213,213,0.9434398360282505
WI,drsif_surfMax,2001-08-01,2001,213,209,0.9280012506282571
WI,no3no2_surfMax,2001-04-12,2001,102,102,0.7316419069556663
WI,ph_surfMax,2001-08-01,2001,213,233,0.8607570611210902
WI,totnf_surfMax,2001-06-18,2001,169,-999,-999
WI,totnuf_surfMax,2001-09-24,2001,267,261,0.25186869376008314
WI,totpuf_surfMax,2001-06-06,2001,157,182,0.5999940153135364
WI,doc_surfMax,2002-09-26,2002,269,-999,-999
WI,drp_surfMax,2002-03-19,2002,78,78,0.974619034208685
WI,drsif_surfMax,2002-09-26,2002,269,260,0.7376771383186067
WI,no3no2_surfMax,2002-03-26,2002,85,78,0.6560242637373904
WI,ph_surfMax,2002-08-15,2002,227,213,0.5497503869897687
WI,totnf_surfMax,2002-11-20,2002,324,-999,-999
WI,totnuf_surfMax,2002-08-28,2002,240,-999,-999
WI,totpuf_surfMax,2002-08-15,2002,227,237,0.3948615026593574
WI,doc_surfMax,2003-09-04,2003,247,248,0.8644733509650937
WI,drsif_surfMax,2003-09-04,2003,247,255,0.9361750390359471
WI,no3no2_surfMax,2003-04-03,2003,93,93,0.8188843727771846
WI,ph_surfMax,2003-08-07,2003,219,208,0.9100018287042042
WI,totnf_surfMax,2003-11-26,2003,330,320,0.5220649121031748
WI,totnuf_surfMax,2003-08-22,2003,234,229,0.8798376566463443
WI,totpuf_surfMax,2003-11-06,2003,310,-999,-999
WI,doc_surfMax,2004-05-13,2004,134,NA,NA
WI,drsif_surfMax,2004-10-08,2004,282,293,0.9465470383583949
WI,no3no2_surfMax,2004-03-31,2004,91,91,0.49798707120837715
WI,ph_surfMax,2004-05-13,2004,134,NA,NA
WI,totnf_surfMax,2004-10-08,2004,282,-999,-999
WI,totnuf_surfMax,2004-03-31,2004,91,91,0.07082681735842433
WI,totpuf_surfMax,2004-03-31,2004,91,91,0.14315474500655834
WI,doc_surfMax,2005-09-29,2005,272,273,0.8281268257406735
WI,drp_surfMax,2005-07-22,2005,203,205,0.7545563491567346
WI,drsif_surfMax,2005-10-26,2005,299,221,0.848933684718975
WI,no3no2_surfMax,2005-11-22,2005,326,-999,-999
WI,ph_surfMax,2005-09-29,2005,272,262,0.883884989607023
WI,totnf_surfMax,2005-11-22,2005,326,326,0.8355811141669378
WI,totnuf_surfMax,2005-11-22,2005,326,326,0.8477290057306286
WI,totpuf_surfMax,2005-11-22,2005,326,-999,-999
WI,drp_surfMax,2006-08-22,2006,234,236,0.35497885663619466
WI,drsif_surfMax,2006-08-22,2006,234,226,0.9863591426782712
WI,no3no2_surfMax,2006-11-28,2006,332,332,0.9155354265863177
WI,ph_surfMax,2006-08-09,2006,221,211,0.833395758348975
WI,totnf_surfMax,2006-05-17,2006,137,137,0.4525597722826076
WI,totnuf_surfMax,2006-07-26,2006,207,213,0.8110877173956021
WI,totpuf_surfMax,2006-08-09,2006,221,211,0.8364393414531189
WI,drp_surfMax,2007-05-03,2007,123,-999,-999
WI,drsif_surfMax,2007-08-08,2007,220,208,0.9217454250356737
WI,no3no2_surfMax,2007-04-03,2007,93,93,0.9489106410107971
WI,ph_surfMax,2007-09-05,2007,248,-999,-999
WI,totnf_surfMax,2007-04-03,2007,93,93,0.45874610679037053
WI,totnuf_surfMax,2007-10-31,2007,304,304,0.4676497099391045
WI,totpuf_surfMax,2007-04-03,2007,93,304,-0.00743229953402702
WI,drp_surfMax,2008-05-29,2008,150,139,0.40961818039459785
WI,drsif_surfMax,2008-09-08,2008,252,259,0.8575834892526971
WI,no3no2_surfMax,2008-04-15,2008,106,106,0.8561779038349044
WI,ph_surfMax,2008-07-09,2008,191,198,0.9745699141096608
WI,totpuf_surfMax,2008-06-11,2008,163,147,0.016023926068996386
WI,doc_surfMax,2009-11-04,2009,308,NA,NA
WI,drp_surfMax,2009-06-11,2009,162,161,0.978253547844652
WI,drsif_surfMax,2009-08-31,2009,243,245,0.9872960614187556
WI,no3no2_surfMax,2009-04-13,2009,103,103,0.7040577920891256
WI,ph_surfMax,2009-04-13,2009,103,103,0.5284863863935811
WI,totnf_surfMax,2009-11-04,2009,308,297,0.7659511693566313
WI,totnuf_surfMax,2009-11-04,2009,308,307,0.4168843957235505
WI,totpuf_surfMax,2009-04-13,2009,103,308,0.010028151288172249
WI,doc_surfMax,2010-06-10,2010,161,NA,NA
WI,drp_surfMax,2010-04-14,2010,104,107,0.7248355233868801
WI,drsif_surfMax,2010-11-10,2010,314,314,0.9358440996560684
WI,no3no2_surfMax,2010-03-30,2010,89,89,0.7169048765973505
WI,ph_surfMax,2010-08-05,2010,217,207,0.8585097345327246
WI,totnf_surfMax,2010-11-10,2010,314,314,0.287891346803576
WI,totnuf_surfMax,2010-11-10,2010,314,-999,-999
WI,totpuf_surfMax,2010-05-12,2010,132,127,0.38680877713159467
WI,drp_surfMax,2011-08-10,2011,222,221,0.9780851018540725
WI,drsif_surfMax,2011-11-01,2011,305,243,0.9206876435131922
WI,no3no2_surfMax,2011-11-01,2011,305,305,0.909240425895257
WI,ph_surfMax,2011-09-15,2011,258,243,0.9236957981294063
WI,totnf_surfMax,2011-11-01,2011,305,305,0.358060389571086
WI,totnuf_surfMax,2011-08-10,2011,222,220,0.322911970474245
WI,totpuf_surfMax,2011-07-13,2011,194,119,0.34719266859647135
WI,doc_surfMax,2012-10-30,2012,304,NA,NA
WI,drp_surfMax,2012-05-30,2012,151,-999,-999
WI,drsif_surfMax,2012-09-05,2012,249,265,0.9630825507657027
WI,no3no2_surfMax,2012-10-02,2012,276,-999,-999
WI,ph_surfMax,2012-07-12,2012,194,180,0.7241143526421467
WI,totnf_surfMax,2012-10-02,2012,276,276,0.44626176980252374
WI,totnuf_surfMax,2012-10-02,2012,276,276,0.4060534252857245
WI,totpuf_surfMax,2012-10-02,2012,276,304,0.32395288154498536
WI,drp_surfMax,2013-05-29,2013,149,143,0.18992474402244308
WI,drsif_surfMax,2013-10-31,2013,304,304,0.9798037115950592
WI,no3no2_surfMax,2013-10-31,2013,304,-999,-999
WI,ph_surfMax,2013-07-10,2013,191,190,0.902124655207063
WI,totnf_surfMax,2013-10-31,2013,304,304,0.7507956127545088
WI,totnuf_surfMax,2013-07-10,2013,191,178,0.6140227262627252
WI,totpuf_surfMax,2013-07-10,2013,191,190,0.8887320750756332
WI,doc_surfMax,2014-06-12,2014,163,158,0.7335278205449819
WI,drp_surfMax,2014-06-24,2014,175,175,0.9785730131985442
WI,drsif_surfMax,2014-07-23,2014,204,214,0.9503936854067789
WI,no3no2_surfMax,2014-11-03,2014,307,-999,-999
WI,ph_surfMax,2014-08-06,2014,218,199,0.972370403399921
WI,totnf_surfMax,2014-11-03,2014,307,-999,-999
WI,totnuf_surfMax,2014-06-24,2014,175,154,0.2775845725961157
WI,totpuf_surfMax,2014-06-24,2014,175,177,0.6932429587298774
WI,doc_surfMax,2015-10-15,2015,288,267,0.6362579410633507
WI,drp_surfMax,2015-10-15,2015,288,287,0.7200289764093681
WI,drsif_surfMax,2015-10-15,2015,288,230,0.8007864988560803
WI,no3no2_surfMax,2015-11-09,2015,313,313,0.5655056188995804
WI,ph_surfMax,2015-07-10,2015,191,184,0.9574128848857587
WI,totnf_surfMax,2015-11-09,2015,313,305,0.2826932297144432
WI,totnuf_surfMax,2015-11-09,2015,313,313,0.5711328469491259
WI,totpuf_surfMax,2015-05-28,2015,148,144,0.662731673264004
WI,doc_surfMax,2016-08-03,2016,216,306,0.487675404169182
WI,drp_surfMax,2016-09-29,2016,273,272,0.42821674444344104
WI,drsif_surfMax,2016-11-01,2016,306,294,0.9387152921602164
WI,no3no2_surfMax,2016-11-01,2016,306,306,0.686678433964999
WI,ph_surfMax,2016-08-03,2016,216,NA,NA
WI,totnf_surfMax,2016-11-01,2016,306,-999,-999
WI,totnuf_surfMax,2016-04-27,2016,118,127,0.5890530602063002
WI,totpuf_surfMax,2016-09-08,2016,252,252,0.47455088795066014
WI,doc_surfMax,2017-08-09,2017,221,240,0.33079694355944766
WI,drp_surfMax,2017-06-01,2017,152,155,0.9510719992201968
WI,drsif_surfMax,2017-10-02,2017,275,302,0.876464226095761
WI,no3no2_surfMax,2017-10-31,2017,304,291,0.6647994653443031
WI,ph_surfMax,2017-08-09,2017,221,198,0.4473611379072304
WI,totnf_surfMax,2017-10-31,2017,304,-999,-999
WI,totnuf_surfMax,2017-08-09,2017,221,229,0.8278885507898078
WI,totpuf_surfMax,2017-08-09,2017,221,213,0.36094040215376455
WI,doc_surfMax,2018-06-14,2018,165,172,0.9357236375805883
WI,drp_surfMax,2018-06-14,2018,165,165,0.4658266193179088
WI,drsif_surfMax,2018-09-06,2018,249,245,0.49851963592316406
WI,no3no2_surfMax,2018-11-01,2018,305,305,0.8312209066849534
WI,ph_surfMax,2018-06-14,2018,165,165,-0.0021422238178956388
WI,totnf_surfMax,2018-08-21,2018,233,305,0.5043231544377658
WI,totnuf_surfMax,2018-08-21,2018,233,235,0.9516718763965423
WI,totpuf_surfMax,2018-08-21,2018,233,245,0.6669968174088936
AL,drsif_botMax,1982-08-05,1982,217,210,0.9495169020300369
AL,no3no2_botMax,1982-05-11,1982,131,131,0.787144857262432
AL,ph_botMax,1982-09-21,1982,264,334,0.8780819050480849
AL,drsif_botMax,1983-09-09,1983,252,-999,-999
AL,no3no2_botMax,1983-11-16,1983,320,-999,-999
AL,ph_botMax,1983-11-16,1983,320,313,0.8593827256513824
AL,drsif_botMax,1984-09-06,1984,250,243,0.7860070432203023
AL,no3no2_botMax,1984-11-08,1984,313,313,0.9461842254463716
AL,ph_botMax,1984-11-08,1984,313,-999,-999
AL,drsif_botMax,1985-07-23,1985,204,152,0.5188343987637087
AL,no3no2_botMax,1985-04-30,1985,120,120,0.8792039386785456
AL,ph_botMax,1985-08-19,1985,231,315,0.6444750699891625
AL,doc_botMax,1986-08-13,1986,225,224,0.8009562587884138
AL,drsif_botMax,1986-08-13,1986,225,-999,-999
AL,no3no2_botMax,1986-04-24,1986,114,114,0.9873286024226734
AL,ph_botMax,1986-10-09,1986,282,NA,NA
AL,totnf_botMax,1986-08-13,1986,225,224,0.8163069482634322
AL,doc_botMax,1987-08-13,1987,225,241,0.7422872644795508
AL,drsif_botMax,1987-08-13,1987,225,217,0.969589197717075
AL,no3no2_botMax,1987-04-15,1987,105,105,0.9042421426777301
AL,ph_botMax,1987-10-05,1987,278,284,0.9374417154387178
AL,totnf_botMax,1987-09-10,1987,253,249,0.5462052545925427
AL,totnuf_botMax,1987-07-13,1987,194,NA,NA
AL,totpuf_botMax,1987-06-11,1987,162,149,0.8096572925301757
AL,doc_botMax,1988-08-18,1988,231,NA,NA
AL,drsif_botMax,1988-08-18,1988,231,222,0.9655662701046409
AL,no3no2_botMax,1988-11-02,1988,307,-999,-999
AL,ph_botMax,1988-09-13,1988,257,268,0.6645507030739696
AL,totnf_botMax,1988-08-18,1988,231,230,0.49047069793324694
AL,totnuf_botMax,1988-08-18,1988,231,230,0.7975149437032758
AL,totpuf_botMax,1988-08-18,1988,231,229,0.8010076047101606
AL,doc_botMax,1989-09-19,1989,262,236,0.6189731099169251
AL,drsif_botMax,1989-09-19,1989,262,240,0.9506178789768465
AL,no3no2_botMax,1989-05-01,1989,121,121,0.9450060641916616
AL,ph_botMax,1989-11-09,1989,313,298,0.9533107758483843
AL,totnf_botMax,1989-09-19,1989,262,257,0.6865333476805341
AL,totnuf_botMax,1989-09-19,1989,262,262,0.7864300513765292
AL,totpuf_botMax,1989-06-28,1989,179,176,0.742902238183927
AL,doc_botMax,1990-08-22,1990,234,223,0.9488145448292902
AL,drsif_botMax,1990-07-24,1990,205,NA,NA
AL,no3no2_botMax,1990-10-17,1990,290,287,0.4827265080320221
AL,ph_botMax,1990-11-09,1990,313,313,0.9849266420243302
AL,totnf_botMax,1990-08-22,1990,234,233,0.8506094475909258
AL,totnuf_botMax,1990-07-24,1990,205,NA,NA
AL,totpuf_botMax,1990-07-24,1990,205,NA,NA
AL,doc_botMax,1991-09-23,1991,266,NA,NA
AL,drsif_botMax,1991-07-30,1991,211,NA,NA
AL,no3no2_botMax,1991-10-28,1991,301,NA,NA
AL,ph_botMax,1991-05-07,1991,127,NA,NA
AL,totnf_botMax,1991-06-04,1991,155,NA,NA
AL,totnuf_botMax,1991-07-30,1991,211,NA,NA
AL,totpuf_botMax,1991-06-04,1991,155,NA,NA
AL,doc_botMax,1992-09-21,1992,265,269,0.4488660119337968
AL,drsif_botMax,1992-07-29,1992,211,NA,NA
AL,no3no2_botMax,1992-11-06,1992,311,-999,-999
AL,ph_botMax,1992-11-06,1992,311,311,0.9081587373740202
AL,totnf_botMax,1992-07-29,1992,211,212,0.9777951464288147
AL,totnuf_botMax,1992-07-07,1992,189,NA,NA
AL,totpuf_botMax,1992-07-07,1992,189,NA,NA
AL,doc_botMax,1993-09-22,1993,265,307,0.7325092080278641
AL,drsif_botMax,1993-08-26,1993,238,-999,-999
AL,no3no2_botMax,1993-05-03,1993,123,123,0.985207615281991
AL,ph_botMax,1993-10-21,1993,294,292,0.9462317711895702
AL,totnf_botMax,1993-06-30,1993,181,180,0.9609044932448261
AL,totnuf_botMax,1993-08-26,1993,238,237,0.8591675910490074
AL,totpuf_botMax,1993-08-26,1993,238,237,0.8945670544472447
AL,doc_botMax,1994-09-21,1994,264,NA,NA
AL,drsif_botMax,1994-09-21,1994,264,NA,NA
AL,no3no2_botMax,1994-11-17,1994,321,312,0.7746113425857145
AL,ph_botMax,1994-11-17,1994,321,321,0.7664108768268746
AL,totnf_botMax,1994-07-27,1994,208,NA,NA
AL,totnuf_botMax,1994-09-21,1994,264,NA,NA
AL,totpuf_botMax,1994-09-21,1994,264,NA,NA
AL,doc_botMax,1995-09-18,1995,261,NA,NA
AL,drsif_botMax,1995-08-21,1995,233,-999,-999
AL,no3no2_botMax,1995-12-14,1995,348,348,0.43319354882655026
AL,ph_botMax,1995-10-16,1995,289,299,0.8177946941788308
AL,totnf_botMax,1995-09-18,1995,261,NA,NA
AL,totnuf_botMax,1995-07-26,1995,207,NA,NA
AL,totpuf_botMax,1995-07-26,1995,207,NA,NA
AL,doc_botMax,1996-05-14,1996,135,NA,NA
AL,drsif_botMax,1996-09-03,1996,247,NA,NA
AL,no3no2_botMax,1996-10-02,1996,276,NA,NA
AL,ph_botMax,1996-11-04,1996,309,NA,NA
AL,totnf_botMax,1996-05-14,1996,135,NA,NA
AL,totnuf_botMax,1996-08-08,1996,221,NA,NA
AL,totpuf_botMax,1996-05-14,1996,135,NA,NA
AL,doc_botMax,1997-07-31,1997,212,NA,NA
AL,drsif_botMax,1997-08-27,1997,239,-999,-999
AL,no3no2_botMax,1997-07-02,1997,183,188,0.4766513809757743
AL,ph_botMax,1997-10-20,1997,293,291,0.835400579457294
AL,totnf_botMax,1997-07-31,1997,212,NA,NA
AL,totnuf_botMax,1997-07-31,1997,212,NA,NA
AL,totpuf_botMax,1997-07-31,1997,212,NA,NA
AL,drsif_botMax,1998-08-11,1998,223,NA,NA
AL,no3no2_botMax,1998-09-09,1998,252,254,0.7334000334197144
AL,ph_botMax,1998-05-18,1998,138,308,0.82938002041348
AL,totnf_botMax,1998-08-11,1998,223,NA,NA
AL,totnuf_botMax,1998-07-13,1998,194,NA,NA
AL,totpuf_botMax,1998-05-18,1998,138,NA,NA
AL,doc_botMax,1999-08-26,1999,238,247,0.4537689499020934
AL,drsif_botMax,1999-07-28,1999,209,NA,NA
AL,no3no2_botMax,1999-11-05,1999,309,-999,-999
AL,ph_botMax,1999-11-05,1999,309,295,0.9358780330087227
AL,totpuf_botMax,1999-07-28,1999,209,NA,NA
AL,doc_botMax,2000-08-23,2000,236,232,0.9645014416328868
AL,drsif_botMax,2000-07-24,2000,206,207,0.951130736775356
AL,no3no2_botMax,2000-04-03,2000,94,94,0.8577755198049108
AL,ph_botMax,2000-11-15,2000,320,320,0.8115287831583647
AL,totnf_botMax,2000-06-29,2000,181,NA,NA
AL,totnuf_botMax,2000-06-29,2000,181,NA,NA
AL,totpuf_botMax,2000-06-29,2000,181,NA,NA
AL,doc_botMax,2001-06-25,2001,176,NA,NA
AL,drsif_botMax,2001-09-17,2001,260,NA,NA
AL,no3no2_botMax,2001-05-01,2001,121,121,0.9819145327344962
AL,ph_botMax,2001-10-15,2001,288,294,0.9848511110767519
AL,totnf_botMax,2001-06-25,2001,176,NA,NA
AL,totnuf_botMax,2001-06-25,2001,176,NA,NA
AL,doc_botMax,2002-08-14,2002,226,223,0.7456147036744973
AL,drsif_botMax,2002-09-09,2002,252,-999,-999
AL,no3no2_botMax,2002-04-23,2002,113,113,0.9757319067754109
AL,ph_botMax,2002-05-20,2002,140,308,0.833830974399622
AL,totnf_botMax,2002-09-09,2002,252,NA,NA
AL,totnuf_botMax,2002-09-09,2002,252,NA,NA
AL,totpuf_botMax,2002-06-17,2002,168,NA,NA
AL,doc_botMax,2004-09-10,2004,254,252,0.7880949499952128
AL,drsif_botMax,2004-09-10,2004,254,242,0.957600596357047
AL,no3no2_botMax,2004-04-27,2004,118,118,0.9646599358684347
AL,ph_botMax,2004-11-09,2004,314,304,0.9049040965139472
AL,totnf_botMax,2004-06-21,2004,173,NA,NA
AL,totnuf_botMax,2004-06-21,2004,173,196,0.7364557306216304
AL,totpuf_botMax,2004-08-16,2004,229,238,0.8948876552654847
AL,doc_botMax,2005-11-08,2005,312,NA,NA
AL,drsif_botMax,2005-07-11,2005,192,NA,NA
AL,no3no2_botMax,2005-04-19,2005,109,109,0.958914057165342
AL,ph_botMax,2005-05-16,2005,136,312,0.10725369616243663
AL,totnf_botMax,2005-08-08,2005,220,219,0.5713987348625235
AL,totnuf_botMax,2005-08-08,2005,220,220,0.788207877097559
AL,totpuf_botMax,2005-08-08,2005,220,220,0.6559631223946027
AL,doc_botMax,2006-07-11,2006,192,NA,NA
AL,drsif_botMax,2006-07-11,2006,192,NA,NA
AL,no3no2_botMax,2006-04-20,2006,110,110,0.9600522514459752
AL,ph_botMax,2006-10-31,2006,304,304,0.8062343503218279
AL,totnf_botMax,2006-09-05,2006,248,247,0.8813821486494973
AL,totnuf_botMax,2006-09-05,2006,248,247,0.9310454660917017
AL,totpuf_botMax,2006-09-05,2006,248,247,0.9792970675554616
AL,doc_botMax,2007-10-08,2007,281,NA,NA
AL,drsif_botMax,2007-08-15,2007,227,NA,NA
